rule_id,rule_type,feature,scope,scope_value,metric,severity,text
0c424144,Heterogeneity,passion_point,Category,RTD Tea / Iced Tea,Attention_T2B,high,"Passion Point is +3.0pp globally on Attention, but -3.5pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
73715611,Heterogeneity,passion_point,Category,SSD-Diet,Persuasion_T2B,medium,"Passion Point is +2.7pp globally on Persuasion, but -2.6pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
b1f679b9,Heterogeneity,passion_point,Category,RTD Tea / Iced Tea,Persuasion_T2B,medium,"Passion Point is +2.7pp globally on Persuasion, but -2.8pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
02127863,Heterogeneity,passion_point,Category,RTD Tea / Iced Tea,Likeability_Love_Like_T2B,medium,"Passion Point is +3.4pp globally on Likeability, but -2.9pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
7e9fb0db,Heterogeneity,passion_point,Category,RTD Tea / Iced Tea,Experience_Recall_T2B,medium,"Passion Point is +3.2pp globally on Recall, but -2.3pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
b4ee4848,Heterogeneity,passion_point,Category,RTD Tea / Iced Tea,Brand_Linkage_T2B,high,"Passion Point is +2.3pp globally on Brand Linkage, but -3.8pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
358035c5,Heterogeneity,passion_point,Category,RTD Tea / Iced Tea,Uniqueness_T2B,medium,"Passion Point is +3.5pp globally on Uniqueness, but -3.0pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
e01aefc2,Heterogeneity,passion_point,Category,RTD Tea / Iced Tea,Shareability_T2B,high,"Passion Point is +3.2pp globally on Shareability, but -3.9pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
1436bf39,Heterogeneity,intrinsic_elements,Category,Alcoholic RTD,Attention_T2B,high,"Intrinsic Elements is +2.1pp globally on Attention, but -7.5pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
47849453,Heterogeneity,intrinsic_elements,Category,Alcoholic RTD,Persuasion_T2B,high,"Intrinsic Elements is +3.2pp globally on Persuasion, but -6.6pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
9b2cc760,Heterogeneity,intrinsic_elements,Category,Alcoholic RTD,Likeability_Love_Like_T2B,high,"Intrinsic Elements is +3.1pp globally on Likeability, but -10.6pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
e3a73802,Heterogeneity,intrinsic_elements,Category,Alcoholic RTD,Uniqueness_T2B,high,"Intrinsic Elements is +1.0pp globally on Uniqueness, but -8.6pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
ac8b8acb,Heterogeneity,intrinsic_elements,Category,Sports Drink / Advanced hydration,Shareability_T2B,medium,"Intrinsic Elements is +1.2pp globally on Shareability, but -1.9pp in Category=Sports Drink / Advanced hydration. Reversal — drill into Category split before briefing."
7dfd09fc,Heterogeneity,intrinsic_elements,Category,Alcoholic RTD,Shareability_T2B,high,"Intrinsic Elements is +1.2pp globally on Shareability, but -8.5pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
a4a64f3a,Heterogeneity,intrinsic_elements,Category,RTD Tea / Iced Tea,SCD_score,medium,"Intrinsic Elements is +2.3pp globally on SCD Score, but -2.8pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
c8cfd30b,Heterogeneity,seasonal,Category,SSD-Diet,Attention_T2B,medium,"Seasonal is +2.1pp globally on Attention, but -2.9pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
ac7999a2,Heterogeneity,seasonal,Category,SSD-Diet,Brand_Linkage_T2B,high,"Seasonal is +4.2pp globally on Brand Linkage, but -6.3pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
9f64ef4e,Heterogeneity,seasonal,Category,SSD-Diet,Uniqueness_T2B,high,"Seasonal is +3.1pp globally on Uniqueness, but -3.3pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
3db06c41,Heterogeneity,emotions,Category,SSD-Diet,SCD_score,medium,"Emotions is +1.9pp globally on SCD Score, but -1.6pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
f9b6c79c,Heterogeneity,music_style,Category,SSD-Diet,Experience_Recall_T2B,medium,"Music Style is +1.4pp globally on Recall, but -2.7pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
391a18f2,Heterogeneity,music_style,Category,Water,Brand_Linkage_T2B,high,"Music Style is +1.6pp globally on Brand Linkage, but -4.6pp in Category=Water. Reversal — drill into Category split before briefing."
5ce56e07,Heterogeneity,music_style,Category,Water,Uniqueness_T2B,high,"Music Style is +3.7pp globally on Uniqueness, but -3.6pp in Category=Water. Reversal — drill into Category split before briefing."
d7344b66,Heterogeneity,music_style,Category,Water,Shareability_T2B,medium,"Music Style is +2.5pp globally on Shareability, but -1.6pp in Category=Water. Reversal — drill into Category split before briefing."
d177563a,Heterogeneity,moments,Category,SSD-Diet,Experience_Recall_T2B,high,"Moments is -1.7pp globally on Recall, but +3.1pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
c767652b,Heterogeneity,call_to_action,Category,SSD-Diet,Experience_Recall_T2B,high,"Call To Action is +4.6pp globally on Recall, but -7.6pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
be38560b,Heterogeneity,call_to_action,Category,SSD-Diet,Brand_Linkage_T2B,high,"Call To Action is +1.2pp globally on Brand Linkage, but -6.5pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
ac9aef40,Heterogeneity,call_to_action,Category,SSD-Diet,Shareability_T2B,high,"Call To Action is +1.6pp globally on Shareability, but -8.3pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
92f0cd1e,Heterogeneity,human_presence,Brand,Fuze Tea,Attention_T2B,medium,"Human is +1.2pp globally on Attention, but -1.8pp in Brand=Fuze Tea. Reversal — drill into Brand split before briefing."
da94c354,Heterogeneity,human_presence,Brand,Pepsi Max / Black,Attention_T2B,medium,"Human is +1.2pp globally on Attention, but -1.6pp in Brand=Pepsi Max / Black. Reversal — drill into Brand split before briefing."
eae08bfe,Heterogeneity,human_presence,Brand,Del Valle,Persuasion_T2B,medium,"Human is +1.4pp globally on Persuasion, but -1.6pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
01136567,Heterogeneity,human_presence,Brand,Fuze Tea,Persuasion_T2B,high,"Human is +1.4pp globally on Persuasion, but -3.2pp in Brand=Fuze Tea. Reversal — drill into Brand split before briefing."
e6bb0564,Heterogeneity,human_presence,Brand,Powerade,Experience_Recall_T2B,medium,"Human is +2.0pp globally on Recall, but -2.5pp in Brand=Powerade. Reversal — drill into Brand split before briefing."
eaafbe35,Heterogeneity,human_presence,Brand,Del Valle,Experience_Recall_T2B,high,"Human is +2.0pp globally on Recall, but -4.8pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
8cd66e9e,Heterogeneity,human_presence,Brand,Fuze Tea,Experience_Recall_T2B,high,"Human is +2.0pp globally on Recall, but -6.2pp in Brand=Fuze Tea. Reversal — drill into Brand split before briefing."
ac1e03ac,Heterogeneity,human_presence,Brand,Coca-Cola Zero / No Sugar,Uniqueness_T2B,medium,"Human is +1.6pp globally on Uniqueness, but -2.9pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
890456e0,Heterogeneity,human_presence,Brand,Pepsi Max / Black,Uniqueness_T2B,medium,"Human is +1.6pp globally on Uniqueness, but -1.6pp in Brand=Pepsi Max / Black. Reversal — drill into Brand split before briefing."
6feea5c5,Heterogeneity,human_presence,Brand,Coca-Cola / Coca-Cola Classic,Shareability_T2B,medium,"Human is +1.4pp globally on Shareability, but -1.6pp in Brand=Coca-Cola / Coca-Cola Classic. Reversal — drill into Brand split before briefing."
6518c94e,Heterogeneity,human_presence,Brand,Coca-Cola Zero / No Sugar,Shareability_T2B,medium,"Human is +1.4pp globally on Shareability, but -1.8pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
72811f12,Heterogeneity,human_presence,Brand,Fuze Tea,Shareability_T2B,medium,"Human is +1.4pp globally on Shareability, but -1.6pp in Brand=Fuze Tea. Reversal — drill into Brand split before briefing."
30c94a02,Heterogeneity,food_presence,Brand,Del Valle,Attention_T2B,high,"Food is +2.3pp globally on Attention, but -4.7pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
38ee4416,Heterogeneity,food_presence,Brand,Thums Up,Attention_T2B,medium,"Food is +2.3pp globally on Attention, but -2.0pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
0d04764e,Heterogeneity,food_presence,Brand,Sprite,Persuasion_T2B,medium,"Food is +3.8pp globally on Persuasion, but -1.7pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
c57078d2,Heterogeneity,food_presence,Brand,Del Valle,Persuasion_T2B,medium,"Food is +3.8pp globally on Persuasion, but -2.5pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
49b29be5,Heterogeneity,food_presence,Brand,Del Valle,Likeability_Love_Like_T2B,high,"Food is +4.0pp globally on Likeability, but -5.8pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
ec948829,Heterogeneity,food_presence,Brand,Sprite,Experience_Recall_T2B,medium,"Food is +3.6pp globally on Recall, but -1.7pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
551de277,Heterogeneity,food_presence,Brand,Thums Up,Experience_Recall_T2B,high,"Food is +3.6pp globally on Recall, but -4.7pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
f8df951a,Heterogeneity,food_presence,Brand,Sprite,Brand_Linkage_T2B,medium,"Food is +1.7pp globally on Brand Linkage, but -1.8pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
87a53625,Heterogeneity,food_presence,Brand,Del Valle,Brand_Linkage_T2B,high,"Food is +1.7pp globally on Brand Linkage, but -4.5pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
835a88d0,Heterogeneity,food_presence,Brand,Thums Up,Brand_Linkage_T2B,medium,"Food is +1.7pp globally on Brand Linkage, but -2.8pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
a5ae8b6d,Heterogeneity,food_presence,Brand,Coca-Cola Zero / No Sugar,Uniqueness_T2B,medium,"Food is +1.7pp globally on Uniqueness, but -2.3pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
26ef5d78,Heterogeneity,food_presence,Brand,Del Valle,Uniqueness_T2B,high,"Food is +1.7pp globally on Uniqueness, but -3.2pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
6e31170a,Heterogeneity,food_presence,Brand,Thums Up,Uniqueness_T2B,medium,"Food is +1.7pp globally on Uniqueness, but -2.7pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
a643bb20,Heterogeneity,food_presence,Brand,Coca-Cola Zero / No Sugar,Shareability_T2B,medium,"Food is +2.0pp globally on Shareability, but -2.9pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
17b68f9e,Heterogeneity,food_presence,Brand,Sprite,Shareability_T2B,medium,"Food is +2.0pp globally on Shareability, but -2.8pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
110a2f11,Heterogeneity,food_presence,Brand,Del Valle,Shareability_T2B,high,"Food is +2.0pp globally on Shareability, but -4.4pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
0f71c31f,Heterogeneity,food_presence,Brand,Schweppes,SCD_score,high,"Food is +4.1pp globally on SCD Score, but -3.6pp in Brand=Schweppes. Reversal — drill into Brand split before briefing."
5841d1ba,Heterogeneity,food_presence,Brand,Del Valle,SCD_score,high,"Food is +4.1pp globally on SCD Score, but -6.2pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
513aae86,Heterogeneity,food_presence,Brand,Thums Up,SCD_score,high,"Food is +4.1pp globally on SCD Score, but -11.2pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
6349258f,Heterogeneity,product_presence,Brand,Del Valle,Likeability_Love_Like_T2B,medium,"Product is +1.9pp globally on Likeability, but -2.9pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
e55ba6ae,Heterogeneity,product_presence,Brand,Del Valle,SCD_score,high,"Product is +2.4pp globally on SCD Score, but -7.5pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
3bb6e849,Heterogeneity,product_presence,Brand,Fuze Tea,SCD_score,high,"Product is +2.4pp globally on SCD Score, but -5.0pp in Brand=Fuze Tea. Reversal — drill into Brand split before briefing."
23a8cf64,Heterogeneity,animatics_cartoons_presence,Brand,Coca-Cola / Coca-Cola Classic,Attention_T2B,high,"Animatics Cartoons is -5.1pp globally on Attention, but +9.6pp in Brand=Coca-Cola / Coca-Cola Classic. Reversal — drill into Brand split before briefing."
7e5e49e5,Heterogeneity,animatics_cartoons_presence,Brand,Coca-Cola Zero / No Sugar,Attention_T2B,high,"Animatics Cartoons is -5.1pp globally on Attention, but +4.1pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
7b31a7e1,Heterogeneity,animatics_cartoons_presence,Brand,Fanta,Attention_T2B,high,"Animatics Cartoons is -5.1pp globally on Attention, but +5.0pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
7a59a2d7,Heterogeneity,animatics_cartoons_presence,Brand,Coca-Cola / Coca-Cola Classic,Persuasion_T2B,high,"Animatics Cartoons is -4.4pp globally on Persuasion, but +9.9pp in Brand=Coca-Cola / Coca-Cola Classic. Reversal — drill into Brand split before briefing."
12fae272,Heterogeneity,animatics_cartoons_presence,Brand,Coca-Cola Zero / No Sugar,Persuasion_T2B,high,"Animatics Cartoons is -4.4pp globally on Persuasion, but +3.9pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
5423616d,Heterogeneity,animatics_cartoons_presence,Brand,Fanta,Persuasion_T2B,high,"Animatics Cartoons is -4.4pp globally on Persuasion, but +5.4pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
2c045b58,Heterogeneity,animatics_cartoons_presence,Brand,Coca-Cola / Coca-Cola Classic,Likeability_Love_Like_T2B,high,"Animatics Cartoons is -3.3pp globally on Likeability, but +11.1pp in Brand=Coca-Cola / Coca-Cola Classic. Reversal — drill into Brand split before briefing."
031f93ac,Heterogeneity,animatics_cartoons_presence,Brand,Coca-Cola Zero / No Sugar,Likeability_Love_Like_T2B,high,"Animatics Cartoons is -3.3pp globally on Likeability, but +7.5pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
611b84d4,Heterogeneity,animatics_cartoons_presence,Brand,Fanta,Likeability_Love_Like_T2B,high,"Animatics Cartoons is -3.3pp globally on Likeability, but +4.8pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
9975a877,Heterogeneity,animatics_cartoons_presence,Brand,Coca-Cola / Coca-Cola Classic,Experience_Recall_T2B,medium,"Animatics Cartoons is -7.4pp globally on Recall, but +1.7pp in Brand=Coca-Cola / Coca-Cola Classic. Reversal — drill into Brand split before briefing."
c7777573,Heterogeneity,animatics_cartoons_presence,Brand,Coca-Cola / Coca-Cola Classic,Brand_Linkage_T2B,high,"Animatics Cartoons is -6.0pp globally on Brand Linkage, but +4.9pp in Brand=Coca-Cola / Coca-Cola Classic. Reversal — drill into Brand split before briefing."
f01c7826,Heterogeneity,animatics_cartoons_presence,Brand,Coca-Cola Zero / No Sugar,Brand_Linkage_T2B,medium,"Animatics Cartoons is -6.0pp globally on Brand Linkage, but +2.9pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
be12a297,Heterogeneity,animatics_cartoons_presence,Brand,Fanta,Brand_Linkage_T2B,high,"Animatics Cartoons is -6.0pp globally on Brand Linkage, but +3.4pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
b0c2e9cd,Heterogeneity,animatics_cartoons_presence,Brand,Coca-Cola / Coca-Cola Classic,Uniqueness_T2B,high,"Animatics Cartoons is -2.5pp globally on Uniqueness, but +10.8pp in Brand=Coca-Cola / Coca-Cola Classic. Reversal — drill into Brand split before briefing."
46567a17,Heterogeneity,animatics_cartoons_presence,Brand,Coca-Cola Zero / No Sugar,Uniqueness_T2B,high,"Animatics Cartoons is -2.5pp globally on Uniqueness, but +7.6pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
05d6fc3f,Heterogeneity,animatics_cartoons_presence,Brand,Fanta,Uniqueness_T2B,high,"Animatics Cartoons is -2.5pp globally on Uniqueness, but +7.7pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
c9db9849,Heterogeneity,animatics_cartoons_presence,Brand,Coca-Cola / Coca-Cola Classic,Shareability_T2B,high,"Animatics Cartoons is -3.7pp globally on Shareability, but +10.0pp in Brand=Coca-Cola / Coca-Cola Classic. Reversal — drill into Brand split before briefing."
0944dfd7,Heterogeneity,animatics_cartoons_presence,Brand,Coca-Cola Zero / No Sugar,Shareability_T2B,high,"Animatics Cartoons is -3.7pp globally on Shareability, but +7.1pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
2d17048c,Heterogeneity,animatics_cartoons_presence,Brand,Fanta,Shareability_T2B,high,"Animatics Cartoons is -3.7pp globally on Shareability, but +7.0pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
24a4a4f0,Heterogeneity,animatics_cartoons_presence,Brand,Coca-Cola / Coca-Cola Classic,SCD_score,high,"Animatics Cartoons is -1.4pp globally on SCD Score, but +6.1pp in Brand=Coca-Cola / Coca-Cola Classic. Reversal — drill into Brand split before briefing."
76b1c433,Heterogeneity,animatics_cartoons_presence,Brand,Fanta,SCD_score,high,"Animatics Cartoons is -1.4pp globally on SCD Score, but +6.5pp in Brand=Fanta. Reversal — drill into Brand split before briefing."
5137d028,Heterogeneity,animals_and_pets_presence,Brand,Sprite,Attention_T2B,high,"Animals And Pets is +3.9pp globally on Attention, but -6.4pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
0352d99f,Heterogeneity,animals_and_pets_presence,Brand,Sprite,Persuasion_T2B,high,"Animals And Pets is +1.4pp globally on Persuasion, but -8.3pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
ff7e69a5,Heterogeneity,animals_and_pets_presence,Brand,Sprite,Likeability_Love_Like_T2B,high,"Animals And Pets is +5.8pp globally on Likeability, but -3.7pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
a2294e26,Heterogeneity,animals_and_pets_presence,Brand,Sprite,Experience_Recall_T2B,high,"Animals And Pets is +4.0pp globally on Recall, but -5.6pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
7fd6a4b8,Heterogeneity,animals_and_pets_presence,Brand,Sprite,Brand_Linkage_T2B,high,"Animals And Pets is +2.5pp globally on Brand Linkage, but -7.2pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
8f726ac0,Heterogeneity,animals_and_pets_presence,Brand,Sprite,Uniqueness_T2B,high,"Animals And Pets is +4.3pp globally on Uniqueness, but -4.5pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
399c844c,Heterogeneity,animals_and_pets_presence,Brand,Sprite,Shareability_T2B,high,"Animals And Pets is +2.6pp globally on Shareability, but -7.9pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
bc10b855,Heterogeneity,indoors,Brand,Coca-Cola Zero / No Sugar,Persuasion_T2B,medium,"Indoors is +3.2pp globally on Persuasion, but -1.5pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
cde5178e,Heterogeneity,indoors,Brand,Thums Up,Experience_Recall_T2B,medium,"Indoors is +3.3pp globally on Recall, but -1.5pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
4ca4fd75,Heterogeneity,indoors,Brand,Coca-Cola Zero / No Sugar,Brand_Linkage_T2B,medium,"Indoors is +2.3pp globally on Brand Linkage, but -1.7pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
75dabd26,Heterogeneity,indoors,Brand,Del Valle,Brand_Linkage_T2B,medium,"Indoors is +2.3pp globally on Brand Linkage, but -1.8pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
58ba497b,Heterogeneity,indoors,Brand,Coca-Cola Zero / No Sugar,Shareability_T2B,medium,"Indoors is +3.2pp globally on Shareability, but -1.8pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
7129702a,Heterogeneity,indoors,Brand,Sprite,SCD_score,medium,"Indoors is +2.6pp globally on SCD Score, but -1.6pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
83fcc623,Heterogeneity,indoors,Brand,Thums Up,SCD_score,high,"Indoors is +2.6pp globally on SCD Score, but -6.7pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
129a9b62,Heterogeneity,outdoors,Brand,Fuze Tea,Persuasion_T2B,high,"Outdoors is +1.8pp globally on Persuasion, but -3.6pp in Brand=Fuze Tea. Reversal — drill into Brand split before briefing."
13d2fc78,Heterogeneity,outdoors,Brand,Fuze Tea,Experience_Recall_T2B,medium,"Outdoors is +4.0pp globally on Recall, but -1.8pp in Brand=Fuze Tea. Reversal — drill into Brand split before briefing."
8326795a,Heterogeneity,outdoors,Brand,Fuze Tea,Brand_Linkage_T2B,medium,"Outdoors is +1.7pp globally on Brand Linkage, but -2.6pp in Brand=Fuze Tea. Reversal — drill into Brand split before briefing."
bc869998,Heterogeneity,outdoors,Brand,Fuze Tea,Shareability_T2B,medium,"Outdoors is +2.3pp globally on Shareability, but -2.2pp in Brand=Fuze Tea. Reversal — drill into Brand split before briefing."
bc834135,Heterogeneity,color_spectrum,Brand,Sprite,Persuasion_T2B,medium,"Color Spectrum is +2.8pp globally on Persuasion, but -2.1pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
91cef7a5,Heterogeneity,color_spectrum,Brand,Sprite,Likeability_Love_Like_T2B,medium,"Color Spectrum is +3.8pp globally on Likeability, but -2.5pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
df76efa7,Heterogeneity,color_spectrum,Brand,Sprite,Experience_Recall_T2B,high,"Color Spectrum is +4.1pp globally on Recall, but -4.5pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
c636deb6,Heterogeneity,color_spectrum,Brand,Sprite,Brand_Linkage_T2B,medium,"Color Spectrum is +3.7pp globally on Brand Linkage, but -2.1pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
91688ba2,Heterogeneity,color_spectrum,Brand,Coca-Cola Zero / No Sugar,Uniqueness_T2B,high,"Color Spectrum is +2.4pp globally on Uniqueness, but -3.8pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
09ee40c4,Heterogeneity,color_spectrum,Brand,Coca-Cola Zero / No Sugar,Shareability_T2B,medium,"Color Spectrum is +1.9pp globally on Shareability, but -2.2pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
4b23930f,Heterogeneity,color_spectrum,Brand,Sprite,Shareability_T2B,medium,"Color Spectrum is +1.9pp globally on Shareability, but -2.0pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
95d77634,Heterogeneity,color_spectrum,Brand,Fuze Tea,SCD_score,medium,"Color Spectrum is +8.9pp globally on SCD Score, but -1.9pp in Brand=Fuze Tea. Reversal — drill into Brand split before briefing."
f0f23cd7,Heterogeneity,tone,Brand,Sprite,Attention_T2B,medium,"Tone is +2.9pp globally on Attention, but -3.0pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
db596a1f,Heterogeneity,tone,Brand,Thums Up,Attention_T2B,medium,"Tone is +2.9pp globally on Attention, but -2.3pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
b1dd8bce,Heterogeneity,tone,Brand,Sprite,Persuasion_T2B,high,"Tone is +1.9pp globally on Persuasion, but -4.5pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
c16ea5d2,Heterogeneity,tone,Brand,Powerade,Persuasion_T2B,medium,"Tone is +1.9pp globally on Persuasion, but -2.1pp in Brand=Powerade. Reversal — drill into Brand split before briefing."
6ae671b2,Heterogeneity,tone,Brand,Sprite,Likeability_Love_Like_T2B,high,"Tone is +3.3pp globally on Likeability, but -3.3pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
76220d10,Heterogeneity,tone,Brand,Powerade,Likeability_Love_Like_T2B,high,"Tone is +3.3pp globally on Likeability, but -3.0pp in Brand=Powerade. Reversal — drill into Brand split before briefing."
65bc4726,Heterogeneity,tone,Brand,Sprite,Experience_Recall_T2B,high,"Tone is +2.4pp globally on Recall, but -3.4pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
fe54d94f,Heterogeneity,tone,Brand,Del Valle,Experience_Recall_T2B,medium,"Tone is +2.4pp globally on Recall, but -2.9pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
0b645d9b,Heterogeneity,tone,Brand,Thums Up,Experience_Recall_T2B,high,"Tone is +2.4pp globally on Recall, but -3.6pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
2cee5f74,Heterogeneity,tone,Brand,Sprite,Brand_Linkage_T2B,high,"Tone is +1.6pp globally on Brand Linkage, but -3.3pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
87d29ac8,Heterogeneity,tone,Brand,Powerade,Brand_Linkage_T2B,medium,"Tone is +1.6pp globally on Brand Linkage, but -2.1pp in Brand=Powerade. Reversal — drill into Brand split before briefing."
af24b732,Heterogeneity,tone,Brand,Fuze Tea,Brand_Linkage_T2B,medium,"Tone is +1.6pp globally on Brand Linkage, but -1.9pp in Brand=Fuze Tea. Reversal — drill into Brand split before briefing."
1f3e16cc,Heterogeneity,tone,Brand,Thums Up,Brand_Linkage_T2B,medium,"Tone is +1.6pp globally on Brand Linkage, but -2.1pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
4624f86a,Heterogeneity,tone,Brand,Sprite,Uniqueness_T2B,medium,"Tone is +3.6pp globally on Uniqueness, but -1.7pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
c24dd363,Heterogeneity,tone,Brand,Thums Up,Uniqueness_T2B,medium,"Tone is +3.6pp globally on Uniqueness, but -1.8pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
de0f0c2f,Heterogeneity,tone,Brand,Sprite,Shareability_T2B,medium,"Tone is +2.7pp globally on Shareability, but -2.9pp in Brand=Sprite. Reversal — drill into Brand split before briefing."
f50d5da4,Heterogeneity,tone,Brand,Powerade,Shareability_T2B,medium,"Tone is +2.7pp globally on Shareability, but -2.6pp in Brand=Powerade. Reversal — drill into Brand split before briefing."
52cb5489,Heterogeneity,tone,Brand,Thums Up,Shareability_T2B,medium,"Tone is +2.7pp globally on Shareability, but -1.9pp in Brand=Thums Up. Reversal — drill into Brand split before briefing."
5b122d75,Heterogeneity,products,Brand,Del Valle,Persuasion_T2B,high,"Products is +2.0pp globally on Persuasion, but -3.1pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
764b8217,Heterogeneity,products,Brand,Coca-Cola Zero / No Sugar,Likeability_Love_Like_T2B,medium,"Products is +1.6pp globally on Likeability, but -1.7pp in Brand=Coca-Cola Zero / No Sugar. Reversal — drill into Brand split before briefing."
52651017,Heterogeneity,products,Brand,Del Valle,Likeability_Love_Like_T2B,high,"Products is +1.6pp globally on Likeability, but -5.1pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
31e1f026,Heterogeneity,products,Brand,Del Valle,Experience_Recall_T2B,medium,"Products is +3.0pp globally on Recall, but -2.0pp in Brand=Del Valle. Reversal — drill into Brand split before briefing."
e88ef697,Heterogeneity,products,Brand,Powerade,SCD_score,high,"Products is +3.2pp globally on SCD Score, but -8.3pp in Brand=Powerade. Reversal — drill into Brand split before briefing."
